mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
214.78330222765604,1.0999673488917814,6.598863363265991,0.05414495396882259,True,balanced,gini,5,sqrt,1,5,1500,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1500}",0.7956542056074767,0.7953175382027198,0.7928875181083228,0.7946197539728397,0.001232562926884606,79
249.15128286679587,0.7341426770780594,7.67957878112793,0.012015762687807529,True,balanced,gini,5,sqrt,1,5,1750,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1750}",0.7965887850467289,0.7939156035328754,0.7943829150894902,0.7949624345563647,0.0011657206528916096,71
284.63712271054584,0.9182254918475417,8.778127431869507,0.06120117991796829,True,balanced,gini,5,sqrt,1,5,2000,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 2000}",0.7956542056074767,0.7942894527781672,0.7952240758913968,0.7950559114256802,0.0005697057936188677,67
213.27082935969034,0.5675818228873606,6.588594992955525,0.034992866213079205,True,balanced,gini,5,sqrt,1,10,1500,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 1500}",0.7974766355140187,0.7962521613159493,0.7932613673536146,0.7956633880611942,0.001770520050750679,57
248.92648442586264,0.37045957676794883,7.8737397988637285,0.40756553754017755,True,balanced,gini,5,sqrt,1,10,1750,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 1750}",0.7947196261682243,0.7949904201130894,0.7948034954904435,0.7948378472572525,0.00011318825927355698,76
284.35882902145386,0.6403411975112439,8.731597423553467,0.04178273043339286,True,balanced,gini,5,sqrt,1,10,2000,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 2000}",0.7953271028037383,0.7944296462451517,0.7953642693583812,0.7950403394690904,0.00043209181008941396,68
212.89956545829773,0.15579639035465834,6.663004477818807,0.16663790411136956,True,balanced,gini,5,sqrt,1,20,1500,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 1500}",0.7957009345794392,0.7950838824244123,0.7947100331791205,0.7951649500609906,0.0004085750584357995,64
247.69225732485452,1.0986146131339671,7.705709298451741,0.0557992526583126,True,balanced,gini,5,sqrt,1,20,1750,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 1750}",0.795373831775701,0.7951773447357353,0.7944296462451517,0.7949936075855293,0.00040676863554854457,69
285.6771222750346,1.181835862695047,8.769624948501587,0.07940868839189341,True,balanced,gini,5,sqrt,1,20,2000,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 2000}",0.7955607476635514,0.7947100331791205,0.7949904201130894,0.7950870669852538,0.0003539625657509849,66
212.8933720588684,0.20707380602737901,6.625897328058879,0.08440449963793771,True,balanced,gini,5,sqrt,2,5,1500,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 1500}",0.795607476635514,0.7938221412215524,0.7952708070470583,0.7949001416347082,0.0007745537515330548,73
